time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461450000	-24.2517	-6.463	4.91904	2.33509	-0.519319	radar	0.770951	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461550000	-24.5751	-6.22743	4.83964	2.28558	-0.551329	radar	4.58717	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461650000	-24.8483	-5.8666	4.8123	2.22251	-0.567125	radar	0.647373	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461750000	-25.1138	-5.41249	4.84309	2.15773	-0.564663	radar	1.29562	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461850000	-25.3984	-5.09644	4.79608	2.13785	-0.514284	radar	1.49643	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461950000	-25.5995	-4.98549	4.58182	2.13955	-0.461245	radar	6.86169	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462050000	-25.8411	-4.56897	4.60329	2.09581	-0.450613	radar	0.140051	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462150000	-26.0957	-4.18582	4.59613	2.02321	-0.527452	radar	11.1688	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462250000	-26.2738	-3.74525	4.61235	1.93283	-0.605688	radar	3.52954	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462350000	-26.3902	-3.23343	4.6657	1.83718	-0.660573	radar	1.28255	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462450000	-26.4932	-2.87617	4.59499	1.77977	-0.658685	radar	0.619346	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462550000	-26.6003	-2.34638	4.64688	1.72773	-0.620841	radar	1.21734	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462650000	-26.651	-1.82236	4.67649	1.67845	-0.578374	radar	2.7172	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462750000	-26.6522	-1.46562	4.59483	1.6067	-0.615661	radar	1.56722	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462850000	-26.7131	-1.10602	4.52707	1.56641	-0.597086	radar	3.89939	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462950000	-26.7098	-0.555515	4.61712	1.49433	-0.620897	radar	1.87377	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463050000	-26.6812	-0.0919886	4.63016	1.43159	-0.629544	radar	1.95838	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463150000	-26.6472	0.350694	4.60293	1.39504	-0.582652	radar	2.23282	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463250000	-26.5385	1.1371	4.8258	1.36413	-0.498619	radar	9.48486	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463350000	-26.4691	1.23819	4.53671	1.33279	-0.475222	radar	6.71413	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463450000	-26.3457	1.70002	4.55837	1.28081	-0.483738	radar	0.0701507	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463550000	-26.2123	2.16391	4.56389	1.25014	-0.444117	radar	0.923954	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463650000	-26.0522	2.64804	4.62851	1.18353	-0.496739	radar	2.71123	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463750000	-25.8925	3.17539	4.70632	1.14258	-0.490387	radar	2.08787	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463850000	-25.6755	3.52226	4.6542	1.08361	-0.504646	radar	0.599793	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463950000	-25.4426	3.90159	4.63246	1.0323	-0.502453	radar	0.198872	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464050000	-25.1264	4.30522	4.63199	0.983062	-0.476692	radar	9.16211	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464150000	-24.8135	4.73196	4.67462	0.932111	-0.473785	radar	2.18153	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464250000	-24.4939	5.1135	4.72106	0.862214	-0.517839	radar	0.947684	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464350000	-24.2079	5.34524	4.6497	0.790967	-0.554944	radar	1.98537	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464450000	-23.8777	5.79979	4.66675	0.782912	-0.466372	radar	4.78132	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464550000	-23.5678	6.19908	4.69354	0.762327	-0.429409	radar	1.45635	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464650000	-23.1971	6.39132	4.61189	0.69967	-0.441178	radar	4.56688	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464750000	-22.7817	6.68626	4.66582	0.634143	-0.475359	radar	1.95408	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464850000	-22.3168	7.0866	4.85813	0.566931	-0.530244	radar	3.93854	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464950000	-21.871	7.65572	5.02446	0.586204	-0.438215	radar	7.60763	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465050000	-21.4959	7.91897	4.98505	0.557083	-0.415968	radar	1.43148	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465150000	-21.012	8.43024	5.13694	0.579173	-0.331227	radar	4.58391	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465250000	-20.4896	8.77192	5.25011	0.52034	-0.384931	radar	3.78047	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465350000	-20.0674	9.03909	5.20758	0.511194	-0.331527	radar	1.40957	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465450000	-19.6674	9.2329	5.11658	0.49452	-0.290801	radar	1.58565	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465550000	-19.1189	9.5865	5.26458	0.460488	-0.317386	radar	2.80801	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465650000	-18.7351	9.64244	5.11831	0.400524	-0.347628	radar	2.81486	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465750000	-18.2689	9.60591	5.04545	0.297518	-0.438801	radar	7.9654	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465850000	-17.7365	9.81167	5.06342	0.277368	-0.395088	radar	3.11159	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465950000	-17.2251	9.9902	5.10736	0.244142	-0.392555	radar	0.2117	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466050000	-16.7155	10.1157	5.11382	0.209728	-0.383425	radar	0.189772	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466150000	-16.1839	10.2878	5.16579	0.187422	-0.368028	radar	0.438257	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466250000	-15.685	10.4066	5.14298	0.172094	-0.332037	radar	0.566645	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466350000	-15.0342	10.5615	5.33599	0.123203	-0.37752	radar	6.26906	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466450000	-14.6008	10.5027	5.13236	0.101194	-0.312221	radar	7.98214	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466550000	-14.0682	10.5592	5.14803	0.0747173	-0.30434	radar	0.349309	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466650000	-13.5279	10.6916	5.14175	0.0948807	-0.22709	radar	2.57441	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466750000	-13.0017	10.7475	5.16384	0.0716347	-0.231583	radar	0.0602923	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466850000	-12.4239	10.9039	5.23907	0.088309	-0.186649	radar	1.33399	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466950000	-11.9045	10.9678	5.22813	0.086957	-0.157277	radar	0.340955	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467050000	-11.3274	11.0289	5.2837	0.075085	-0.154229	radar	1.33423	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467150000	-10.9353	10.8271	5.1525	-0.0442387	-0.299865	radar	8.78665	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467250000	-10.4583	10.7953	5.10617	-0.0704899	-0.290473	radar	0.485372	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467350000	-9.93031	10.8938	5.05642	-0.0270523	-0.175563	radar	7.04671	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467450000	-9.58486	10.7624	4.86183	-0.0646163	-0.177711	radar	3.85127	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467550000	-9.14741	10.6829	4.77951	-0.0815356	-0.158852	radar	1.39372	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467650000	-8.74475	10.5517	4.66827	-0.112091	-0.156845	radar	2.81506	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467750000	-8.17763	10.6377	4.77099	-0.0753326	-0.097124	radar	3.37064	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467850000	-7.60866	10.6729	4.85594	-0.0460226	-0.0442407	radar	1.96553	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467950000	-7.12867	10.7394	4.84689	-0.00155776	0.0273889	radar	3.30463	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
